"today","region","sex","age","married","christ","children","education","gaccra","pay_bribe","surveyChoice","rand_number","rand_number6","rand_number2_2","rand_number2_3","rand_number2_4","rand_number2_5","rand_number2_6","gender","corrupt","financial_pressure","john","ethnic_1","ethnic_2","ethnic_3","ethnic_4","ethnic_5","ethnic_6","ethnic_7","ethnic_8","ethnic_9","ethnic_10","ethnic_11","ethnic_12","ethnic_13","ethnic_14","ethnic_15","ethnic_16","ethnic_17","ethnic_18","ethnic_19","ethnic_20","ethnic_21"
"19-Sep-17",3,0,42,0,1,0,5,0,NA,5,NA,0.768250605,NA,NA,NA,0.544763759,NA,1,7,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,1,44,0,1,0,4,0,NA,1,0.242221709,0.870525677,NA,NA,NA,NA,NA,1,7,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19-Sep-17",3,0,60,0,1,60,6,0,NA,2,NA,0.116191086,0.807631648,NA,NA,NA,NA,2,6,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,0,32,0,1,3,3,1,1,5,NA,0.267516773,NA,NA,NA,0.196747045,NA,6,2,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,32,1,1,2,1,1,NA,5,NA,0.320741296,NA,NA,NA,0.268231885,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"22-Sep-17",1,0,26,1,0,0,7,1,NA,1,0.382887484,0.949479633,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"22-Sep-17",1,1,53,1,1,8,5,1,NA,1,0.651436503,0.429916449,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",1,1,45,1,0,4,4,1,NA,6,NA,0.167518859,NA,NA,NA,NA,0.927683719,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"22-Sep-17",1,0,39,1,1,3,4,1,1,3,NA,0.151852423,NA,0.726623414,NA,NA,NA,1,7,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22-Sep-17",1,1,59,0,1,8,4,1,NA,2,NA,0.166439919,0.809770333,NA,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,0,57,1,1,7,4,1,NA,5,NA,0.770430842,NA,NA,NA,0.518630068,NA,2,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22-Sep-17",1,1,33,1,1,1,6,1,NA,5,NA,0.575354628,NA,NA,NA,0.232615942,NA,2,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22-Sep-17",1,0,38,1,0,5,1,1,NA,6,NA,0.951283481,NA,NA,NA,NA,0.070347247,1,7,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",3,0,58,1,1,10,1,0,NA,2,NA,0.50902543,0.186408733,NA,NA,NA,NA,6,2,300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",3,0,35,1,1,4,2,0,NA,4,NA,0.926669135,NA,NA,0.219852133,NA,NA,2,6,800,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",3,1,40,1,1,5,1,0,NA,5,NA,0.600987827,NA,NA,NA,0.580546303,NA,3,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",3,0,59,1,1,5,1,0,NA,2,NA,0.686103149,0.618860374,NA,NA,NA,NA,1,7,250,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,18,0,1,0,5,1,NA,5,NA,0.188993264,NA,NA,NA,0.29685038,NA,2,6,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,25,1,1,1,5,1,NA,6,NA,0.37067753,NA,NA,NA,NA,0.258041741,7,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,0,54,0,1,2,1,1,NA,1,0.698302188,0.244345248,NA,NA,NA,NA,NA,7,1,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,21,0,1,0,5,1,NA,6,NA,0.73024683,NA,NA,NA,NA,0.192744209,2,6,400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,0,33,1,1,4,6,1,NA,2,NA,0.131188881,0.890838247,NA,NA,NA,NA,2,6,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",3,1,55,1,1,8,2,0,NA,6,NA,0.069483844,NA,NA,NA,NA,0.765834153,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"22-Sep-17",3,1,50,1,1,8,6,0,NA,1,0.611549463,0.94904077,NA,NA,NA,NA,NA,1,7,300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,53,1,1,4,9,1,NA,5,NA,0.938143776,NA,NA,NA,0.318558653,NA,6,2,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,0,19,0,1,0,6,1,NA,2,NA,0.951405033,0.538415913,NA,NA,NA,NA,3,5,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,0,39,1,0,6,3,1,NA,2,NA,0.520813487,0.634720301,NA,NA,NA,NA,4,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"22-Sep-17",1,1,26,0,0,0,6,1,1,1,0.246624455,0.401840879,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"22-Sep-17",1,0,30,1,1,1,5,1,NA,4,NA,0.399868861,NA,NA,0.189769986,NA,NA,5,3,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,19,0,1,0,5,1,NA,2,NA,0.846920927,0.377667387,NA,NA,NA,NA,1,7,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,34,0,1,0,3,1,NA,4,NA,0.417023603,NA,NA,0.774526401,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"22-Sep-17",1,0,18,0,1,1,5,1,NA,5,NA,0.886249359,NA,NA,NA,0.002046519,NA,1,7,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,0,35,1,1,4,1,1,NA,1,0.265048861,0.583699083,NA,NA,NA,NA,NA,4,4,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,20,0,1,0,5,1,NA,5,NA,0.052277012,NA,NA,NA,0.240369574,NA,1,7,900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,29,0,0,3,5,0,NA,4,NA,0.052197651,NA,NA,0.803494969,NA,NA,2,6,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,55,1,1,4,6,0,1,3,NA,0.117392581,NA,0.078787544,NA,NA,NA,4,4,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,40,0,1,5,5,0,NA,6,NA,0.09276329,NA,NA,NA,NA,0.826734054,2,6,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,20,0,1,0,4,0,1,1,0.54276359,0.812962383,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,0,35,1,1,3,4,0,1,3,NA,0.680126151,NA,0.48054923,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",2,1,38,1,1,2,5,0,NA,5,NA,0.673375478,NA,NA,NA,0.571491831,NA,4,4,300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,0,41,1,1,2,6,0,1,6,NA,0.097677758,NA,NA,NA,NA,0.166621307,4,4,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,52,0,1,7,1,0,NA,3,NA,0.472201171,NA,0.794677758,NA,NA,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,25,0,1,0,5,0,1,3,NA,0.275221902,NA,0.818559389,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,0,58,0,1,7,3,0,NA,2,NA,0.894236046,0.596113972,NA,NA,NA,NA,4,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"23-Sep-17",2,0,58,1,1,5,3,0,NA,5,NA,0.853733622,NA,NA,NA,0.381519755,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,0,32,1,1,6,3,0,1,1,0.976191423,0.824341717,NA,NA,NA,NA,NA,2,6,600,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,52,1,1,2,6,0,1,5,NA,0.339498749,NA,NA,NA,0.281993446,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,55,0,1,1,2,0,1,5,NA,0.90071385,NA,NA,NA,0.98704671,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,1,34,1,1,1,3,0,NA,5,NA,0.195717006,NA,NA,NA,0.402892635,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23-Sep-17",3,0,38,0,1,2,6,0,1,5,NA,0.125446893,NA,NA,NA,0.641540466,NA,1,7,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23-Sep-17",3,1,22,0,0,0,6,0,1,2,NA,0.997172315,0.913538024,NA,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,0,41,1,1,4,1,0,NA,4,NA,0.688237437,NA,NA,0.151433814,NA,NA,1,7,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23-Sep-17",3,1,26,0,1,1,5,0,1,6,NA,0.044564921,NA,NA,NA,NA,0.143085486,2,6,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23-Sep-17",3,0,59,0,1,1,5,0,NA,3,NA,0.840015944,NA,0.895433496,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23-Sep-17",3,0,32,1,1,4,5,0,NA,3,NA,0.811527308,NA,0.491113404,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23-Sep-17",3,1,45,1,1,4,6,0,NA,6,NA,0.217118848,NA,NA,NA,NA,0.87988809,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23-Sep-17",3,1,35,1,1,2,5,0,NA,2,NA,0.002750266,0.31021706,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23-Sep-17",3,0,26,0,1,1,5,0,NA,1,0.235635743,0.687438378,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23-Sep-17",1,1,20,0,0,0,4,1,NA,2,NA,0.651857936,0.146391123,NA,NA,NA,NA,7,1,600,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"23-Sep-17",1,0,61,0,1,5,1,1,NA,2,NA,0.218338621,0.958189559,NA,NA,NA,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"23-Sep-17",1,1,21,0,0,0,4,1,1,3,NA,0.835356747,NA,0.17689758,NA,NA,NA,1,7,400,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,0,18,0,1,1,3,1,NA,2,NA,0.768283442,0.907732273,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,1,20,0,1,0,4,1,NA,5,NA,0.851417684,NA,NA,NA,0.493704066,NA,7,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,1,49,0,1,4,7,0,NA,1,0.160255256,0.889268389,NA,NA,NA,NA,NA,2,6,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,1,20,0,1,1,4,0,1,5,NA,0.522705488,NA,NA,NA,0.039781441,NA,1,7,500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,1,27,0,1,0,9,1,1,6,NA,0.08302102,NA,NA,NA,NA,0.145481764,4,4,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,0,28,0,1,0,4,1,1,4,NA,0.410550742,NA,NA,0.481243339,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,1,36,0,1,2,4,1,1,3,NA,0.879819055,NA,0.313939389,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,0,32,0,1,1,4,1,1,6,NA,0.825233061,NA,NA,NA,NA,0.951817615,1,7,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,1,38,1,1,2,1,1,1,2,NA,0.455147495,0.423177797,NA,NA,NA,NA,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"23-Sep-17",3,1,42,1,1,4,5,0,NA,4,NA,0.47381319,NA,NA,0.990264012,NA,NA,1,7,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,0,23,0,1,1,6,0,1,6,NA,0.505901462,NA,NA,NA,NA,0.471755169,1,7,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,0,60,1,1,6,5,0,NA,6,NA,0.40584603,NA,NA,NA,NA,0.70347881,6,2,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,1,22,0,1,0,6,0,NA,3,NA,0.920081169,NA,0.09362986,NA,NA,NA,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,42,1,0,7,3,1,1,4,NA,0.309214126,NA,NA,0.357527072,NA,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"22-Sep-17",1,0,35,1,1,1,2,1,NA,3,NA,0.761243139,NA,0.970435934,NA,NA,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"22-Sep-17",1,1,24,0,1,0,6,1,NA,5,NA,0.627191032,NA,NA,NA,0.364826499,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"22-Sep-17",1,0,19,0,1,0,6,1,NA,3,NA,0.919166436,NA,0.934462951,NA,NA,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"22-Sep-17",1,1,36,1,1,3,9,1,NA,5,NA,0.694694656,NA,NA,NA,0.287595533,NA,7,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,0,23,0,1,0,5,1,NA,1,0.757525153,0.043189214,NA,NA,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,0,28,0,0,0,6,1,NA,3,NA,0.74545169,NA,0.837690165,NA,NA,NA,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,0,32,0,1,1,5,1,NA,2,NA,0.649322318,0.041566136,NA,NA,NA,NA,1,7,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",1,1,18,0,1,0,5,1,1,2,NA,0.455996167,0.078130144,NA,NA,NA,NA,2,6,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"23-Sep-17",1,1,24,0,0,0,5,1,NA,6,NA,0.894368929,NA,NA,NA,NA,0.261272117,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,32,1,1,2,6,0,1,3,NA,0.150486521,NA,0.461997882,NA,NA,NA,4,4,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,48,1,1,4,6,0,1,6,NA,0.432830419,NA,NA,NA,NA,0.736956536,4,4,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,1,42,1,1,2,7,0,1,6,NA,0.768966057,NA,NA,NA,NA,0.751775825,3,5,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,0,45,1,1,7,4,0,1,4,NA,0.480627064,NA,NA,0.359690202,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,1,36,1,1,0,4,0,1,1,0.386079954,0.739325216,NA,NA,NA,NA,NA,1,7,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,0,37,0,1,3,7,0,1,1,0.855624333,0.492956315,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,1,27,0,1,0,4,0,1,2,NA,0.616450383,0.44098523,NA,NA,NA,NA,1,7,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",3,0,38,1,1,1,1,0,1,1,0.860362376,0.949764962,NA,NA,NA,NA,NA,1,7,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,70,1,0,7,3,0,NA,4,NA,0.773962664,NA,NA,0.441790957,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,29,1,1,1,3,0,NA,5,NA,0.013907857,NA,NA,NA,0.663779598,NA,1,7,300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,31,1,1,1,6,0,1,1,0.231359069,0.740880106,NA,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,0,29,0,1,1,7,0,NA,5,NA,0.40159384,NA,NA,NA,0.000382,NA,1,7,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,32,1,1,1,7,0,NA,4,NA,0.625240559,NA,NA,0.242765231,NA,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,0,34,1,1,2,5,0,NA,3,NA,0.16095384,NA,0.647274481,NA,NA,NA,1,7,150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,23,0,1,0,3,0,NA,6,NA,0.854000888,NA,NA,NA,NA,0.023366298,1,7,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,0,20,0,1,0,6,0,NA,2,NA,0.709087699,0.366395579,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,1,27,1,1,1,4,0,1,4,NA,0.213490507,NA,NA,0.967384544,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23-Sep-17",2,0,35,1,1,3,3,0,NA,6,NA,0.149924487,NA,NA,NA,NA,0.122305525,1,7,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,34,1,1,4,6,0,1,2,NA,0.955771126,0.8444276,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,1,55,1,1,9,2,0,NA,5,NA,0.857472987,NA,NA,NA,0.19710977,NA,2,6,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,50,1,1,4,1,0,NA,6,NA,0.089639712,NA,NA,NA,NA,0.184393319,1,7,300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,32,1,1,4,3,0,NA,2,NA,0.321594956,0.601507897,NA,NA,NA,NA,1,7,300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21-Sep-17",2,1,31,1,1,0,6,0,NA,5,NA,0.68509874,NA,NA,NA,0.800297832,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,50,0,1,4,2,0,1,4,NA,0.369300369,NA,NA,0.826721732,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,1,47,1,1,6,3,0,NA,4,NA,0.533445688,NA,NA,0.776090333,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,31,1,1,2,6,0,1,4,NA,0.814566589,NA,NA,0.02348455,NA,NA,5,3,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,30,1,1,0,4,0,NA,5,NA,0.816164878,NA,NA,NA,0.959728782,NA,1,7,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"25-Sep-17",2,1,28,1,1,3,5,0,1,2,NA,0.045735381,0.578859559,NA,NA,NA,NA,1,7,600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,1,36,1,1,4,5,0,1,3,NA,0.203900146,NA,0.155991443,NA,NA,NA,1,7,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,31,1,1,3,5,0,1,5,NA,0.388420105,NA,NA,NA,0.587352355,NA,1,7,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",2,0,52,1,1,2,3,0,1,2,NA,0.893170509,0.801555899,NA,NA,NA,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,25,0,1,0,5,1,NA,6,NA,0.897998362,NA,NA,NA,NA,0.525979398,1,7,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,0,29,1,1,1,4,1,NA,6,NA,0.824972457,NA,NA,NA,NA,0.004239272,1,7,500,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,0,25,1,1,3,5,1,NA,2,NA,0.180872269,0.930292251,NA,NA,NA,NA,7,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,31,1,1,1,1,1,NA,3,NA,0.861597865,NA,0.622628493,NA,NA,NA,1,7,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",1,1,45,1,1,1,5,1,1,4,NA,0.36996348,NA,NA,0.699183095,NA,NA,1,7,250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,50,1,1,3,5,0,NA,6,NA,0.114504768,NA,NA,NA,NA,0.990255357,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,34,1,1,5,5,0,NA,1,0.905910013,0.872867562,NA,NA,NA,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,36,1,1,3,4,0,NA,4,NA,0.41171577,NA,NA,0.229329701,NA,NA,2,6,150,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,26,0,1,1,6,0,NA,5,NA,0.355269402,NA,NA,NA,0.877619198,NA,1,7,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,43,1,1,4,5,0,NA,6,NA,0.773534405,NA,NA,NA,NA,0.000936,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,20,0,1,0,4,0,NA,3,NA,0.711318922,NA,0.069463867,NA,NA,NA,1,7,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,0,32,1,1,3,6,0,NA,4,NA,0.922572606,NA,NA,0.862866274,NA,NA,2,6,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"25-Sep-17",3,1,28,0,1,1,6,0,NA,6,NA,0.949120842,NA,NA,NA,NA,0.776146778,1,7,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
